Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776807829,20,,Aggregated,7.100000,0.000000,670,860,1000,1100,1300,1400,1500,1600,1600,1600,1600,234,0,660.0,699.3556521346884,40.210100007243454,1644.3107000086457,4120.239316239316
1776807830,20,,Aggregated,7.100000,0.000000,670,880,1000,1100,1300,1400,1500,1600,1600,1600,1600,244,0,670.0,711.7574159814557,40.210100007243454,1644.3107000086457,4150.725409836065
1776807831,20,,Aggregated,6.500000,0.000000,670,870,1000,1100,1300,1400,1500,1600,1600,1600,1600,248,0,670.0,708.1501338689122,40.210100007243454,1644.3107000086457,4162.290322580645
1776807832,20,,Aggregated,6.500000,0.000000,680,900,1000,1100,1300,1400,1500,1600,1600,1600,1600,255,0,680.0,715.9417662726186,40.210100007243454,1644.3107000086457,4181.568627450981
1776807833,20,,Aggregated,6.700000,0.000000,700,950,1100,1100,1300,1400,1500,1600,1600,1600,1600,265,0,700.0,732.7063516966278,40.210100007243454,1644.3107000086457,4207.392452830189
1776807834,20,,Aggregated,6.400000,0.000000,700,920,1100,1100,1300,1400,1500,1600,1600,1600,1600,270,0,700.0,730.2986088870697,40.210100007243454,1644.3107000086457,4219.611111111111
1776807835,20,,Aggregated,7.200000,0.000000,710,930,1100,1100,1200,1400,1500,1600,1600,1600,1600,280,0,710.0,735.8778521410256,40.210100007243454,1644.3107000086457,4242.628571428571
1776807836,20,,Aggregated,7.200000,0.000000,700,920,1000,1100,1200,1400,1500,1600,1600,1600,1600,287,0,700.0,727.6659055735887,40.210100007243454,1644.3107000086457,4257.850174216028
1776807837,20,,Aggregated,7.100000,0.000000,690,910,1000,1100,1200,1400,1500,1600,1600,1600,1600,294,0,680.0,720.3520136037176,40.210100007243454,1644.3107000086457,4272.343537414966
1776807838,20,,Aggregated,7.000000,0.000000,700,910,1000,1100,1200,1400,1500,1600,1600,1600,1600,300,0,690.0,721.4757419980984,40.210100007243454,1644.3107000086457,4284.18
1776807839,20,,Aggregated,7.300000,0.000000,700,910,1000,1100,1200,1300,1500,1600,1600,1600,1600,310,0,700.0,721.6121012883847,40.210100007243454,1644.3107000086457,4302.951612903225
1776807840,20,,Aggregated,7.300000,0.000000,700,910,1000,1100,1200,1300,1500,1600,1600,1600,1600,311,0,700.0,720.3478578757345,40.210100007243454,1644.3107000086457,4304.749196141479
1776807841,20,,Aggregated,7.600000,0.000000,710,930,1000,1100,1300,1400,1500,1600,1600,1600,1600,319,0,710.0,735.38432413545,40.210100007243454,1644.3107000086457,4318.786833855799
1776807842,20,,Aggregated,6.700000,0.000000,720,950,1100,1100,1300,1500,1600,1600,1600,1600,1600,326,0,720.0,752.3558217765367,40.210100007243454,1644.3107000086457,4330.536809815951
1776807843,20,,Aggregated,6.700000,0.000000,720,960,1100,1100,1300,1500,1600,1600,1600,1600,1600,335,0,720.0,752.1982796990604,40.210100007243454,1644.3107000086457,4344.925373134329
1776807844,20,,Aggregated,6.900000,0.000000,720,950,1100,1100,1300,1500,1600,1600,1600,1600,1600,338,0,720.0,750.033478399831,40.210100007243454,1644.3107000086457,4349.547337278106
1776807845,20,,Aggregated,7.100000,0.000000,740,970,1100,1100,1300,1500,1600,1600,1600,1600,1600,347,0,740.0,761.0648682972374,40.210100007243454,1644.3107000086457,4362.939481268011
1776807846,20,,Aggregated,6.800000,0.000000,750,990,1100,1100,1300,1500,1500,1600,1600,1600,1600,358,0,750.0,768.7214036290364,40.210100007243454,1644.3107000086457,4378.374301675977
1776807847,20,,Aggregated,6.600000,0.000000,740,990,1100,1100,1300,1500,1500,1600,1600,1600,1600,361,0,740.0,764.3353094160105,40.210100007243454,1644.3107000086457,4382.451523545707
1776807848,20,,Aggregated,6.800000,0.000000,750,990,1100,1100,1300,1500,1500,1600,1600,1600,1600,364,0,750.0,766.2866870856045,40.210100007243454,1644.3107000086457,4386.42032967033
1776807849,20,,Aggregated,6.600000,0.000000,770,1000,1100,1200,1300,1500,1600,1600,1800,1800,1800,374,0,760.0,787.530309890763,40.210100007243454,1781.232799985446,4399.192513368984
1776807850,20,,Aggregated,6.400000,0.000000,770,1000,1100,1200,1300,1500,1600,1600,1800,1800,1800,383,0,770.0,791.8923926872856,40.210100007243454,1781.232799985446,4410.190600522194
1776807851,20,,Aggregated,5.900000,0.000000,760,1000,1100,1200,1300,1500,1600,1600,1800,1800,1800,389,0,760.0,783.8001472990395,40.210100007243454,1781.232799985446,4417.190231362468
1776807852,20,,Aggregated,7.100000,0.000000,750,1000,1100,1200,1300,1500,1600,1600,1800,1800,1800,393,0,750.0,782.6829417284315,40.210100007243454,1781.232799985446,4421.725190839695
1776807853,20,,Aggregated,7.000000,0.000000,770,1000,1100,1200,1300,1500,1600,1600,1800,1800,1800,398,0,760.0,787.2778587920787,40.210100007243454,1781.232799985446,4427.329145728643
1776807854,20,,Aggregated,6.800000,0.000000,780,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,409,0,780.0,806.3623046438144,40.210100007243454,1781.232799985446,4439.127139364303
1776807855,20,,Aggregated,6.100000,0.000000,770,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,420,0,770.0,801.6309057126775,40.210100007243454,1781.232799985446,4450.309523809524
1776807856,20,,Aggregated,6.800000,0.000000,770,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,425,0,770.0,794.6791108215557,40.210100007243454,1781.232799985446,4455.171764705882
1776807857,20,,Aggregated,6.800000,0.000000,760,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,430,0,760.0,789.4946458118665,40.210100007243454,1781.232799985446,4459.962790697675
1776807858,20,,Aggregated,6.800000,0.000000,770,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,437,0,770.0,797.3083752839883,40.210100007243454,1781.232799985446,4466.432494279176
