Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776695135,20,,Aggregated,3.200000,0.000000,4500,5600,6000,6100,6400,6600,6700,6800,6900,6900,6900,111,0,4500.0,3547.3310972940435,42.08700003800914,6876.785599975847,3317.4234234234236
1776695136,20,,Aggregated,3.200000,0.000000,4500,5600,6000,6100,6400,6600,6700,6800,6900,6900,6900,111,0,4500.0,3547.3310972940435,42.08700003800914,6876.785599975847,3317.4234234234236
1776695137,20,,Aggregated,3.300000,0.000000,4500,5600,6000,6100,6400,6600,6700,6800,6900,6900,6900,112,0,4400.0,3545.740036604132,42.08700003800914,6876.785599975847,3331.6160714285716
1776695138,20,,Aggregated,2.500000,0.000000,4400,5600,6000,6100,6400,6600,6700,6800,6900,6900,6900,113,0,4400.0,3547.994348669705,42.08700003800914,6876.785599975847,3345.4601769911505
1776695139,20,,Aggregated,2.500000,0.000000,4400,5400,6000,6100,6400,6600,6700,6800,6900,6900,6900,117,0,4400.0,3583.2926179456495,42.08700003800914,6876.785599975847,3398.6324786324785
1776695140,20,,Aggregated,2.600000,0.000000,4600,5400,6000,6100,6400,6600,6700,6800,6900,6900,6900,120,0,4500.0,3621.956350830927,42.08700003800914,6876.785599975847,3436.133333333333
1776695141,20,,Aggregated,2.900000,0.000000,4700,5400,5800,6100,6400,6500,6700,6800,6900,6900,6900,125,0,4700.0,3691.9572983970866,42.08700003800914,6876.785599975847,3494.84
1776695142,20,,Aggregated,2.900000,0.000000,4800,5500,5900,6000,6400,6500,6700,6800,6900,6900,6900,128,0,4800.0,3742.836749216167,42.08700003800914,6876.785599975847,3527.90625
1776695143,20,,Aggregated,3.000000,0.000000,4800,5500,5900,6000,6300,6500,6700,6800,6900,6900,6900,131,0,4800.0,3774.185075570353,42.08700003800914,6876.785599975847,3559.389312977099
1776695144,20,,Aggregated,3.400000,0.000000,4800,5500,5900,6000,6300,6500,6700,6800,6900,6900,6900,132,0,4800.0,3782.6399484827452,42.08700003800914,6876.785599975847,3569.598484848485
1776695145,20,,Aggregated,2.900000,0.000000,4800,5400,5800,6000,6300,6500,6700,6800,6900,6900,6900,136,0,4700.0,3796.858549998005,42.08700003800914,6876.785599975847,3608.7426470588234
1776695146,20,,Aggregated,2.900000,0.000000,4700,5400,5800,6000,6300,6500,6700,6800,6900,6900,6900,138,0,4700.0,3804.8564152154345,42.08700003800914,6876.785599975847,3627.4347826086955
1776695147,20,,Aggregated,2.400000,0.000000,4700,5400,5800,6000,6300,6500,6700,6800,6900,6900,6900,139,0,4700.0,3813.8835273361465,42.08700003800914,6876.785599975847,3636.5755395683454
1776695148,20,,Aggregated,2.700000,0.000000,4800,5400,5800,6000,6300,6400,6700,6800,6900,6900,6900,142,0,4700.0,3840.704430984235,42.08700003800914,6876.785599975847,3663.281690140845
1776695149,20,,Aggregated,2.700000,0.000000,4800,5400,5800,6000,6300,6400,6700,6800,6900,6900,6900,145,0,4800.0,3873.534497928982,42.08700003800914,6876.785599975847,3688.9862068965517
1776695150,20,,Aggregated,2.700000,0.000000,4800,5500,5800,6000,6300,6400,6700,6800,6900,6900,6900,147,0,4800.0,3904.5416918352757,42.08700003800914,6876.785599975847,3705.5646258503402
1776695151,20,,Aggregated,2.700000,0.000000,4800,5500,5800,6000,6300,6500,6700,6800,6900,6900,6900,151,0,4800.0,3952.726774832807,42.08700003800914,6876.785599975847,3737.245033112583
1776695152,20,,Aggregated,2.800000,0.000000,4900,5600,5800,6000,6300,6500,6700,6800,6900,6900,6900,157,0,4900.0,4004.2077305717066,42.08700003800914,6876.785599975847,3781.751592356688
1776695153,20,,Aggregated,2.800000,0.000000,4900,5600,5800,6000,6300,6500,6700,6800,6900,6900,6900,158,0,4900.0,4013.600517087174,42.08700003800914,6876.785599975847,3788.8101265822784
1776695154,20,,Aggregated,2.900000,0.000000,4900,5500,5800,6000,6300,6500,6700,6800,6900,6900,6900,160,0,4900.0,4026.938287498342,42.08700003800914,6876.785599975847,3802.69375
1776695155,20,,Aggregated,2.800000,0.000000,4900,5500,5800,6000,6300,6400,6700,6800,6900,6900,6900,162,0,4800.0,4036.137371603543,42.08700003800914,6876.785599975847,3816.3086419753085
1776695156,20,,Aggregated,2.900000,0.000000,4900,5500,5800,6000,6300,6400,6700,6800,6900,6900,6900,165,0,4900.0,4061.2506212112776,42.08700003800914,6876.785599975847,3836.0545454545454
1776695157,20,,Aggregated,2.800000,0.000000,4900,5600,5800,6000,6300,6400,6700,6800,6900,6900,6900,166,0,4900.0,4072.0496566258566,42.08700003800914,6876.785599975847,3842.512048192771
1776695158,20,,Aggregated,2.500000,0.000000,5000,5600,5800,6000,6300,6400,6700,6800,6900,6900,6900,173,0,5000.0,4126.075991906489,42.08700003800914,6876.785599975847,3885.416184971098
1776695159,20,,Aggregated,2.600000,0.000000,5000,5600,5800,6000,6300,6400,6700,6800,6900,6900,6900,174,0,5000.0,4135.036698849631,42.08700003800914,6876.785599975847,3891.235632183908
1776695160,20,,Aggregated,2.700000,0.000000,5000,5600,5800,6000,6300,6400,6700,6800,6900,6900,6900,178,0,5000.0,4159.90588483054,42.08700003800914,6876.785599975847,3913.8932584269664
1776695161,20,,Aggregated,3.000000,0.000000,5000,5600,5800,6000,6200,6400,6700,6800,6900,6900,6900,182,0,5000.0,4189.672763186256,42.08700003800914,6876.785599975847,3935.6483516483518
